,2012:5:1-2012:6:1,2012:6:1-2012:7:1,2012:7:1-2012:8:1,2012:8:1-2012:9:1,2012:9:1-2012:10:1,2012:10:1-2012:11:1,2012:11:1-2012:12:1,2012:12:1-2013:1:1,2013:1:1-2013:2:1,2013:2:1-2013:3:1,2013:3:1-2013:4:1,2013:4:1-2013:5:1,2013:5:1-2013:6:1,2013:6:1-2013:7:1,2013:7:1-2013:8:1,2013:8:1-2013:9:1,2013:9:1-2013:10:1,2013:10:1-2013:11:1,2013:11:1-2013:12:1,2013:12:1-2014:1:1,2014:1:1-2014:2:1,2014:2:1-2014:3:1,2014:3:1-2014:4:1,2014:4:1-2014:5:1,2014:5:1-2014:6:1,2014:6:1-2014:7:1,2014:7:1-2014:8:1,2014:8:1-2014:9:1,2014:9:1-2014:10:1,2014:10:1-2014:11:1,2014:11:1-2014:12:1,2014:12:1-2015:1:1,2015:1:1-2015:2:1,2015:2:1-2015:3:1,2015:3:1-2015:4:1,2015:4:1-2015:5:1,2015:5:1-2015:6:1,2015:6:1-2015:7:1,2015:7:1-2015:8:1,2015:8:1-2015:9:1,2015:9:1-2015:10:1,2015:10:1-2015:11:1,2015:11:1-2015:12:1,2015:12:1-2016:1:1,2016:1:1-2016:2:1,2016:2:1-2016:3:1,2016:3:1-2016:4:1,2016:4:1-2016:5:1,2016:5:1-2016:6:1,2016:6:1-2016:7:1,2016:7:1-2016:8:1,2016:8:1-2016:9:1,2016:9:1-2016:10:1,2016:10:1-2016:11:1,2016:11:1-2016:12:1
AppNexus, 0, 0, 3, 3, 3, 4, 3, 1, 14, 16, 9, 5, 9, 6, 7, 5, 9, 5, 1, 2, 5, 13, 16, 6, 4, 2, 6, 2, 4, 1, 1, 0, 1, 0, 1, 1, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Ubuntu, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Tencent QQ, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Catalyst, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Red Hat Software, 7, 10, 17, 19, 20, 13, 27, 19, 22, 17, 24, 11, 15, 6, 2, 6, 9, 9, 4, 6, 9, 7, 15, 18, 22, 27, 21, 18, 23, 23, 44, 47, 68, 65, 47, 46, 16, 71, 92, 75, 32, 36, 28, 13, 29, 32, 51, 37, 23, 40, 27, 37, 35, 15, 22
DreamHost, 0, 1, 2, 12, 8, 5, 4, 2, 9, 4, 4, 0, 0, 2, 4, 4, 3, 2, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IBM China, 4, 2, 7, 3, 4, 4, 6, 2, 4, 0, 0, 1, 0, 0, 2, 3, 5, 8, 5, 0, 3, 4, 3, 2, 4, 1, 2, 1, 2, 2, 3, 5, 5, 1, 4, 2, 1, 0, 0, 2, 2, 7, 7, 15, 11, 6, 5, 6, 10, 9, 2, 0, 0, 0, 0
NTT DATA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
NEC Technologies India, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 2, 0, 1, 0, 0, 0, 3, 0
Hewlett Packard Enterprise, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Facebook, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Internap, 1, 2, 0, 0, 1, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
AT&T, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0
UnitedStack, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 12, 2, 1, 4, 1, 6, 0, 1, 2, 0, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 2, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
Cloudwatt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 1, 4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
NetEase, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2
HCL Technologies, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Nippon Telegraph and Telephone, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 0, 4, 3, 1, 3, 2, 4, 1, 1, 3, 0, 0, 1, 4, 0, 1, 0, 0
??, 10, 26, 18, 53, 58, 13, 24, 12, 36, 41, 35, 13, 42, 33, 45, 76, 76, 52, 29, 29, 46, 61, 89, 49, 47, 55, 51, 99, 44, 40, 34, 47, 48, 58, 68, 55, 57, 128, 77, 87, 101, 93, 69, 58, 66, 75, 106, 67, 44, 57, 56, 75, 120, 23, 47
OpenStack, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 5, 3, 2, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Canonical, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Microsoft, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
